Time	S1_A	S1_B	S2_A	S2_B	S3_A	S3_B	S4_A	S4_B
21,75	199	116	267	215	164	94	246	96
21,77	199	116	267	215	164	94	246	96
21,78	199	116	267	215	164	94	246	96
21,80	199	116	267	215	164	94	246	96
21,81	199	116	267	215	163	94	246	96
21,83	199	116	267	215	163	94	246	96
21,84	199	116	267	215	163	94	246	96
21,86	199	116	267	215	163	94	250	96
21,87	199	116	267	215	163	94	250	96
21,88	199	116	267	215	163	94	250	96
21,90	199	116	267	215	163	94	250	96
21,91	199	116	267	215	163	94	250	96
21,93	199	116	267	215	164	94	250	96
21,94	199	116	267	215	164	94	250	96
21,96	199	116	267	215	164	94	253	96
21,97	199	116	267	215	164	94	253	96
21,99	199	116	267	215	164	94	253	96
22,00	199	116	267	215	164	94	253	96
22,01	199	116	267	215	164	94	253	96
22,03	199	116	267	215	164	94	253	96
22,04	199	116	267	215	164	94	253	96
22,06	200	116	267	215	164	94	254	96
22,07	200	116	267	215	164	94	254	96
22,09	200	116	267	215	164	94	254	96
22,10	200	116	267	215	164	94	254	96
22,12	200	116	267	215	164	94	254	96
22,13	200	116	267	215	164	94	254	96
22,15	200	116	267	215	164	94	254	96
22,16	200	116	267	215	164	94	254	96
22,18	200	116	267	215	164	94	255	96
22,19	200	116	267	215	164	94	255	96
22,21	200	114	267	215	164	93	255	96
22,22	200	114	267	215	164	93	255	96
22,24	200	114	267	215	164	93	255	96
22,25	200	114	267	215	164	93	255	96
22,26	200	114	267	215	164	93	255	96
22,28	200	114	267	215	164	93	256	96
22,29	200	114	267	215	164	93	256	96
22,31	200	114	267	215	164	93	256	96
22,32	200	114	267	215	164	93	256	96
22,34	200	112	267	215	164	93	256	96
22,35	200	112	267	215	164	93	256	96
22,37	200	112	267	215	164	93	256	96
22,38	200	112	267	215	164	93	256	96
22,40	200	112	267	215	164	93	256	96
22,41	200	112	267	215	164	93	256	96
22,43	200	112	267	215	164	93	256	96
22,44	200	112	267	215	164	93	256	96
22,46	200	112	267	215	164	93	256	96
22,47	200	112	267	215	164	93	256	96
22,49	200	112	267	215	164	93	256	96
22,50	200	112	267	215	164	93	256	96
22,51	200	112	267	215	164	93	256	96
22,53	200	112	267	215	164	93	256	96
22,54	200	112	267	215	164	94	256	96
22,56	200	112	267	215	164	94	256	96
22,57	200	112	267	215	164	94	256	96
22,59	200	111	267	215	164	94	256	96
22,60	200	111	267	215	164	94	256	96
22,62	200	111	267	215	164	94	256	96
22,63	200	111	267	215	164	94	256	96
22,65	200	111	267	215	164	94	256	96
22,66	200	111	267	215	164	94	256	96
22,68	200	111	267	215	164	94	256	96
22,69	200	111	267	215	164	94	254	96
22,71	200	111	267	215	164	94	254	96
22,72	200	111	267	215	164	94	254	96
22,74	200	111	267	215	164	94	254	96
22,75	200	111	267	215	164	94	254	96
22,76	200	111	267	215	164	94	254	96
22,78	200	111	267	215	164	94	254	96
22,79	200	111	267	215	164	94	254	96
22,81	200	111	267	215	164	94	254	96
22,82	200	111	267	215	164	94	254	96
22,84	200	112	267	215	164	94	254	96
22,85	200	112	267	215	164	94	254	96
22,87	200	112	267	215	164	94	254	96
22,88	200	112	267	215	164	94	254	96
22,90	200	112	267	215	164	94	254	96
22,91	200	112	267	215	164	94	254	96
22,93	200	112	267	215	164	94	254	96
22,94	200	112	267	215	164	94	254	96
22,96	200	112	267	215	164	94	254	96
22,97	200	112	267	215	164	94	254	96
22,99	200	112	267	215	164	94	254	96
23,00	200	112	267	215	164	94	254	96
23,01	200	112	267	215	164	94	253	96
23,03	200	112	267	215	164	94	253	96
23,04	200	112	267	215	164	94	253	96
23,06	200	112	267	215	164	94	253	96
23,07	200	112	267	215	164	94	253	96
23,09	200	109	267	215	164	93	253	96
23,10	200	109	267	215	164	93	253	96
23,12	200	109	267	215	164	93	251	96
23,13	200	109	267	215	164	93	251	96
23,15	200	109	267	215	164	93	251	96
23,16	200	109	267	215	164	93	251	96
23,18	200	109	267	215	164	93	251	96
23,19	200	109	267	214	164	93	251	96
23,21	200	106	267	214	164	90	251	96
23,22	200	106	267	214	164	90	245	96
23,24	200	106	267	214	164	90	245	96
23,25	200	106	267	214	164	90	245	96
23,26	200	106	267	214	164	90	245	96
23,28	200	106	267	214	164	90	245	53
23,29	200	106	267	214	162	90	245	53
23,31	200	106	267	214	162	90	245	53
23,32	200	103	267	214	162	57	233	53
23,34	200	103	267	214	162	57	233	53
23,35	200	103	267	214	162	57	233	53
23,37	200	103	267	214	162	57	233	53
23,38	200	103	267	214	162	57	233	53
23,40	200	103	267	214	160	57	233	53
23,41	200	103	267	214	160	57	233	33
23,43	199	103	267	212	160	42	171	33
23,44	199	103	267	212	160	42	171	33
23,46	199	98	267	212	160	42	171	33
23,47	199	98	267	212	160	42	171	33
23,49	199	98	267	212	160	42	171	33
23,50	199	98	267	212	160	42	171	33
23,51	199	98	267	212	92	42	171	33
23,53	199	98	267	212	92	42	171	83
23,54	199	98	267	173	92	51	96	83
23,56	199	98	267	173	92	51	96	83
23,57	199	98	267	173	92	51	96	83
23,59	199	90	249	173	92	51	96	83
23,60	199	90	249	173	92	51	96	83
23,62	199	90	249	173	92	51	96	83
23,63	199	90	249	173	134	51	96	83
23,65	199	90	249	173	134	92	171	83
23,66	199	90	249	212	134	92	171	93
23,68	197	90	249	212	134	92	171	93
23,69	197	90	249	212	134	92	171	93
23,71	197	106	267	212	134	92	171	93
23,72	197	106	267	212	134	92	171	93
23,74	197	106	267	212	139	92	171	93
23,75	197	106	267	212	139	92	194	93
23,76	197	106	267	212	139	92	194	93
23,78	197	106	267	214	139	92	194	93
23,79	199	106	267	214	139	92	194	93
23,81	199	106	267	214	139	92	194	93
23,82	199	105	267	214	139	92	194	93
23,84	199	105	267	214	139	92	194	93
23,85	199	105	267	214	142	92	201	93
23,87	199	105	267	214	142	92	201	93
23,88	199	105	267	214	142	92	201	93
23,90	199	105	267	214	142	92	201	93
23,91	199	105	267	214	142	92	201	93
23,93	200	105	267	214	142	92	201	93
23,94	200	105	267	214	142	92	201	93
23,96	200	103	267	214	142	92	214	93
23,97	200	103	267	214	152	92	214	93
23,99	200	103	267	214	152	93	214	93
24,00	200	103	267	214	152	93	214	93
24,01	200	103	267	213	152	93	214	93
24,03	200	103	267	213	152	93	214	93
24,04	200	103	267	213	152	93	214	93
24,06	200	103	267	213	152	93	230	93
24,07	200	101	267	213	152	93	230	93
24,09	200	101	267	213	162	93	230	93
24,10	200	101	267	213	162	92	230	93
24,12	200	101	267	213	162	92	230	93
24,13	200	101	267	213	162	92	230	93
24,15	200	101	267	213	162	92	230	93
24,16	200	101	267	213	162	92	243	95
24,18	201	101	267	213	162	92	243	95
24,19	201	101	267	213	164	92	243	95
24,21	201	103	267	213	164	92	243	95
24,22	201	103	267	213	164	92	243	95
24,24	201	103	267	213	164	92	243	95
24,25	201	103	267	213	164	92	243	95
24,26	201	103	267	214	164	92	243	95
24,28	201	103	267	214	164	92	252	96
24,29	201	103	267	214	164	92	252	96
24,31	201	103	267	214	164	92	252	96
24,32	201	108	267	214	164	93	252	96
24,34	201	108	267	214	164	93	252	96
24,35	201	108	267	214	164	93	252	96
24,37	201	108	267	214	164	93	252	96
24,38	201	108	267	216	164	93	256	96
24,40	201	108	267	216	164	93	256	97
24,41	201	108	267	216	164	93	256	97
24,43	202	108	267	216	165	94	256	97
24,44	202	108	267	216	165	94	256	97
24,46	202	111	267	216	165	94	256	97
24,47	202	111	267	216	165	94	256	97
24,49	202	111	267	216	165	94	257	97
24,50	202	111	267	216	165	94	257	97
24,51	202	111	267	216	165	94	257	97
24,53	202	111	267	216	165	94	257	97
24,54	202	111	268	216	165	94	257	97
24,56	202	111	268	216	165	94	257	97
24,57	202	113	268	216	165	94	257	97
24,59	202	113	268	216	165	94	257	97
24,60	202	113	268	216	165	94	257	97
24,62	202	113	268	216	165	94	257	97
24,63	202	113	268	216	165	94	257	97
24,65	202	113	268	216	165	94	257	90
24,66	202	113	268	216	165	91	257	90
24,68	202	113	268	216	165	91	257	90
24,69	202	113	268	216	165	91	257	90
24,71	202	111	268	216	165	91	257	90
24,72	202	111	268	216	165	91	257	90
24,74	202	111	268	215	165	91	257	90
24,75	202	111	268	215	165	91	257	90
24,76	202	111	268	215	164	70	257	90
24,78	202	111	267	215	164	70	257	40
24,79	202	111	267	215	164	70	235	40
24,81	202	111	267	215	164	70	235	40
24,82	202	109	267	215	164	70	235	40
24,84	202	109	267	215	164	70	235	40
24,85	202	109	267	213	164	70	235	40
24,87	202	109	267	213	162	70	235	40
24,88	202	109	267	213	162	42	235	40
24,90	202	109	267	213	162	42	119	31
24,91	202	109	267	213	162	42	119	31
24,93	202	109	267	213	162	42	119	31
24,94	202	109	267	213	162	42	119	31
24,96	202	105	267	213	162	42	119	31
24,97	202	105	267	210	162	42	119	31
24,99	202	105	267	210	160	38	119	31
25,00	202	105	267	210	160	38	97	31
25,01	202	105	267	210	160	38	97	31
25,03	202	105	267	210	160	38	97	25
25,04	201	105	267	210	160	38	97	25
25,06	201	105	267	210	160	38	97	25
25,07	201	100	267	210	160	38	97	25
25,09	201	100	267	208	160	38	97	25
25,10	201	100	267	208	160	37	97	25
25,12	201	100	267	208	160	37	94	25
25,13	201	100	267	208	160	37	94	25
25,15	201	100	267	208	160	37	94	18
25,16	201	100	267	208	160	37	94	18
25,18	201	100	267	208	160	37	94	18
25,19	201	100	267	208	160	37	94	18
25,21	201	97	267	206	161	39	94	18
25,22	201	97	267	206	161	39	110	18
25,24	201	97	267	206	161	39	110	18
25,25	201	97	267	206	161	39	110	18
25,26	201	97	267	206	161	39	110	18
25,28	201	97	267	206	161	39	110	24
25,29	201	97	267	206	161	39	110	24
25,31	201	97	267	206	161	39	110	24
25,32	201	95	267	204	162	43	234	24
25,34	201	95	267	204	162	43	234	24
25,35	201	95	267	204	162	43	234	24
25,37	201	95	267	204	162	43	234	24
25,38	201	95	267	204	162	43	234	24
25,40	201	95	267	204	162	43	234	76
25,41	201	95	267	204	162	43	234	76
25,43	201	95	267	204	162	43	257	76
25,44	201	95	267	206	164	79	257	76
25,46	201	98	267	206	164	79	257	76
25,47	201	98	267	206	164	79	257	76
25,49	201	98	267	206	164	79	257	76
25,50	201	98	267	206	164	79	257	76
25,51	201	98	267	206	164	79	257	76
25,53	202	98	267	206	164	79	258	92
25,54	202	98	267	206	164	85	258	92
25,56	202	98	267	206	164	85	258	92
25,57	202	104	267	210	164	85	258	92
25,59	202	104	267	210	164	85	258	92
25,60	202	104	267	210	164	85	258	92
25,62	202	104	267	210	164	85	258	92
25,63	202	104	267	210	164	85	258	92
25,65	202	104	267	210	164	85	258	94
25,66	202	104	267	210	164	88	258	94
25,68	202	104	267	210	164	88	258	94
25,69	202	104	267	213	164	88	258	94
25,71	202	108	267	213	164	88	258	94
25,72	202	108	267	213	164	88	258	94
25,74	202	108	267	213	164	88	258	94
25,75	202	108	267	213	164	88	258	94
25,76	202	108	267	213	164	90	258	94
25,78	202	108	267	213	164	90	258	96
25,79	202	108	267	213	164	90	258	96
25,81	202	108	267	214	164	90	258	96
25,82	202	110	267	214	164	90	258	96
25,84	202	110	267	214	164	90	258	96
25,85	202	110	267	214	164	90	258	96
25,87	202	110	267	214	164	90	258	96
25,88	202	110	267	214	164	91	258	96
25,90	202	110	267	214	164	91	258	96
25,91	202	110	267	214	164	91	258	96
25,93	202	110	267	215	164	91	258	96
25,94	202	110	267	215	164	91	257	96
25,96	202	112	267	215	164	91	257	96
25,97	202	112	267	215	164	91	257	96
25,99	202	112	267	215	164	91	257	96
26,00	202	112	267	215	164	91	257	96
26,01	202	112	267	215	164	91	257	96
26,03	202	112	267	215	164	91	257	96
26,04	202	112	267	215	164	91	258	96
26,06	202	112	267	215	164	91	258	96
26,07	202	113	267	215	164	91	258	96
26,09	202	113	267	215	164	91	258	96
26,10	202	113	267	215	164	91	258	96
26,12	202	113	267	215	164	91	258	96
26,13	202	113	267	215	164	91	258	96
26,15	202	113	267	215	164	91	258	95
26,16	202	113	267	215	164	91	258	95
26,18	202	113	267	215	164	91	258	95
26,19	202	113	267	215	164	91	258	95
26,21	202	112	267	215	164	89	258	95
26,22	202	112	267	215	164	89	258	95
26,24	202	112	267	215	164	89	258	95
26,25	202	112	267	215	164	89	258	95
26,26	202	112	267	215	164	89	258	95
26,28	202	112	267	215	164	89	258	92
26,29	202	112	267	215	164	89	258	92
26,31	202	112	267	215	164	89	258	92
26,32	202	110	267	215	164	86	258	92
26,34	202	110	267	215	164	86	258	92
26,35	202	110	267	215	164	86	258	92
26,37	202	110	267	215	164	86	259	92
26,38	202	110	267	215	164	86	259	92
26,40	202	110	267	212	164	86	259	88
26,41	202	110	267	212	164	86	259	88
26,43	202	110	267	212	164	86	259	88
26,44	202	110	267	212	164	82	259	88
26,46	202	107	267	212	164	82	259	88
26,47	202	107	267	212	164	82	261	88
26,49	202	107	267	212	164	82	261	88
26,50	202	107	267	212	164	82	261	88
26,51	202	107	267	210	164	82	261	84
26,53	202	107	267	210	164	82	261	84
26,54	202	107	267	210	164	79	261	84
26,56	202	107	267	210	164	79	261	84
26,57	202	103	267	210	164	79	264	84
26,59	202	103	267	210	164	79	264	84
26,60	202	103	267	210	164	79	264	84
26,62	202	103	267	210	164	79	264	84
26,63	202	103	267	208	164	79	264	84
26,65	202	103	267	208	164	79	264	81
26,66	202	103	267	208	164	77	264	81
26,68	202	103	267	208	164	77	265	81
26,69	202	103	267	208	164	77	265	81
26,71	202	101	267	208	164	77	265	81
26,72	202	101	267	208	164	77	265	81
26,74	202	101	267	208	164	77	265	81
26,75	202	101	267	208	164	77	265	81
26,76	202	101	267	207	164	74	265	77
26,78	202	101	267	207	164	74	266	77
26,79	202	101	267	207	164	74	266	77
26,81	202	101	267	207	164	74	266	77
26,82	202	98	267	207	164	74	266	77
26,84	202	98	267	207	164	74	266	77
26,85	202	98	267	207	164	74	266	77
26,87	202	98	267	207	164	74	266	77
26,88	202	98	267	205	164	71	266	77
26,90	202	98	267	205	164	71	266	73
26,91	202	98	267	205	164	71	266	73
26,93	202	98	267	205	164	71	266	73
26,94	202	98	267	205	164	71	266	73
26,96	202	96	267	205	164	71	266	73
26,97	202	96	267	205	164	71	266	73
26,99	202	96	267	205	164	69	266	73
27,00	202	96	267	204	164	69	266	73
27,01	202	96	267	204	164	69	266	71
27,03	202	96	267	204	164	69	266	71
27,04	202	96	267	204	164	69	266	71
27,06	202	96	267	204	164	69	266	71
27,07	202	95	267	204	164	69	266	71
27,09	202	95	267	204	164	69	265	71
27,10	202	95	267	204	164	69	265	71
27,12	202	95	267	204	164	69	265	71
27,13	202	95	267	204	164	69	265	71
27,14	201	95	267	204	164	69	265	72
27,16	201	95	267	204	164	69	265	72
27,17	201	95	267	204	164	69	265	72
27,19	201	95	267	204	164	69	265	72
27,20	201	97	267	204	164	71	264	72
27,22	201	97	267	204	164	71	264	72
27,23	201	97	267	205	164	71	264	72
27,25	201	97	267	205	164	71	264	72
27,26	201	97	267	205	164	71	264	76
27,28	201	97	267	205	164	71	264	76
27,29	201	97	267	205	164	71	264	76
27,30	201	97	267	205	164	71	264	76
27,32	201	101	267	205	164	76	264	76
27,33	201	101	267	205	164	76	264	76
27,35	201	101	267	208	164	76	264	76
27,36	201	101	267	208	164	76	264	76
27,38	201	101	267	208	164	76	264	76
27,39	201	101	267	208	164	76	264	82
27,41	201	101	267	208	164	76	263	82
27,42	201	101	267	208	164	81	263	82
27,43	201	101	267	208	164	81	263	82
27,45	201	106	267	208	164	81	263	82
27,46	201	106	267	212	164	81	263	82
27,48	201	106	267	212	164	81	263	82
27,49	201	106	267	212	164	81	263	82
27,51	201	106	267	212	164	81	263	88
27,52	201	106	267	212	164	81	263	88
27,54	201	106	267	212	164	86	263	88
27,55	201	106	267	212	164	86	263	88
27,57	201	112	267	212	164	86	263	88
27,58	201	112	267	215	164	86	263	88
27,59	201	112	267	215	164	86	263	88
27,61	201	112	267	215	164	86	262	88
27,62	201	112	267	215	164	86	262	88
27,64	200	112	267	215	164	86	262	94
27,65	200	112	267	215	164	91	262	94
27,67	200	112	267	215	164	91	262	94
27,68	200	112	267	215	164	91	262	94
27,70	200	116	267	216	165	91	262	94
27,71	200	116	267	216	165	91	261	94
27,72	200	116	267	216	165	91	261	94
27,74	200	116	267	216	165	91	261	94
27,75	199	116	267	216	165	93	261	96
27,77	199	116	267	216	165	93	261	96
27,78	199	116	267	216	165	93	261	96
27,80	199	116	267	216	165	93	261	96
27,81	199	117	267	216	164	93	260	96
27,83	199	117	267	216	164	93	260	96
27,84	199	117	267	216	164	93	260	96
27,86	199	117	267	216	164	93	260	96
27,87	199	117	267	216	164	93	260	96
27,88	199	117	267	216	164	93	260	97
27,90	199	117	267	216	164	93	260	97
27,91	199	117	267	216	164	93	260	97
27,93	199	118	267	216	164	93	260	97
27,94	199	118	267	216	164	93	260	97
27,96	199	118	267	216	164	93	260	97
27,97	199	118	267	216	164	99	260	97
27,99	199	118	267	216	164	99	260	97
28,00	200	118	267	216	164	99	260	135
28,01	200	118	267	216	164	99	260	135
28,03	200	118	267	216	165	99	260	135
28,04	200	118	267	216	165	99	260	135
28,06	200	117	267	216	165	99	260	135
28,07	200	117	267	216	165	99	260	135
28,09	200	117	267	216	165	94	260	135
28,10	200	117	267	216	165	94	260	135
28,12	201	117	267	216	165	94	260	134
28,13	201	117	267	216	165	94	258	134
28,15	201	117	267	216	164	94	258	134
28,16	201	117	267	216	164	94	258	134
28,18	201	117	267	216	164	94	258	134
28,19	201	117	267	216	164	83	258	134
28,21	201	117	267	216	164	83	258	134
28,22	201	117	267	216	164	83	257	134
28,24	201	117	267	216	164	83	257	134
28,25	201	117	267	216	164	83	257	180
28,26	201	117	267	216	164	83	257	180
28,28	201	117	267	216	164	83	257	180
28,29	201	117	267	216	164	83	257	180
28,31	201	117	267	216	164	81	257	180
28,32	201	117	267	216	164	81	257	180
28,34	201	117	267	216	164	81	318	180
28,35	201	117	267	216	164	81	318	180
28,37	201	117	267	216	164	81	318	287
28,38	201	117	267	216	164	81	318	287
28,40	201	117	267	216	164	81	318	287
28,41	201	117	267	216	164	81	318	287
28,43	201	117	267	216	164	122	318	287
28,44	201	117	267	216	164	122	432	287
28,46	201	117	267	216	164	122	432	287
28,47	201	117	267	216	164	122	432	287
28,49	201	117	267	216	188	122	432	287
28,50	201	117	267	216	188	122	432	315
28,51	201	117	267	216	188	122	432	315
28,53	201	117	267	214	188	233	432	315
28,54	201	117	267	214	188	233	425	315
28,56	201	115	267	214	188	233	425	315
28,57	201	115	267	214	188	233	425	315
28,59	201	115	267	214	188	233	425	315
28,60	201	115	267	214	386	233	425	315
28,62	200	115	267	214	386	233	425	315
28,63	200	115	267	214	386	233	425	100
28,65	200	115	267	250	386	362	340	100
28,66	200	115	267	250	386	362	340	100
28,68	200	115	267	250	386	362	340	100
28,69	200	108	267	250	386	362	340	100
28,71	200	108	268	250	393	362	340	100
28,72	200	108	268	250	393	362	340	100
28,74	200	108	268	250	393	362	340	100
28,75	200	108	268	250	393	145	241	95
28,76	200	108	268	389	393	145	241	95
28,78	200	108	268	389	393	145	241	95
28,79	200	108	268	389	393	145	241	95
28,81	200	138	268	389	393	145	241	95
28,82	200	138	289	389	276	145	241	95
28,84	200	138	289	389	276	145	241	95
28,85	200	138	289	389	276	145	171	95
28,87	211	138	289	389	276	92	171	97
28,88	211	138	289	405	276	92	171	97
28,90	211	138	289	405	276	92	171	97
28,91	211	138	289	405	276	92	171	97
28,93	211	261	289	405	276	92	171	97
28,94	211	261	369	405	123	92	171	97
28,96	211	261	369	405	123	92	171	97
28,97	211	261	369	405	123	94	200	97
28,99	389	261	369	405	123	94	200	97
29,00	389	261	369	238	123	94	200	97
29,02	389	261	369	238	123	94	200	97
29,03	389	261	369	238	123	94	200	97
29,05	389	261	369	238	162	94	200	97
29,06	389	258	298	238	162	94	200	97
29,08	389	258	298	238	162	94	214	97
29,10	389	258	298	238	162	95	214	97
29,11	389	258	298	238	162	95	214	97
29,13	312	258	298	214	162	95	214	97
29,14	312	258	298	214	162	95	214	97
29,16	312	258	298	214	162	95	214	97
29,17	312	258	298	214	163	95	214	97
29,19	312	92	241	214	163	95	220	97
29,21	312	92	241	214	163	95	220	97
29,22	312	92	241	214	163	95	220	97
29,24	312	92	241	214	163	95	220	97
29,25	275	92	241	204	163	95	220	97
29,27	275	92	241	204	163	95	220	98
29,29	275	92	241	204	163	95	220	98
29,30	275	92	241	204	163	95	220	98
29,32	275	92	241	204	163	95	220	98
29,33	275	87	242	204	163	95	220	98
29,35	275	87	242	204	163	95	220	98
29,37	275	87	242	204	163	95	220	98
29,38	275	87	242	204	163	95	220	98
29,40	302	87	242	210	163	95	220	98
29,41	302	87	242	210	157	95	200	98
29,43	302	87	242	210	157	95	200	98
29,44	302	87	242	210	157	95	200	98
29,46	302	231	290	210	157	94	200	98
29,48	302	231	290	210	157	94	200	98
29,49	302	231	290	210	157	94	200	98
29,51	302	231	290	210	157	94	200	98
29,52	329	231	290	316	157	94	167	98
29,54	329	231	290	316	152	94	167	98
29,56	329	231	290	316	152	94	167	98
29,57	329	231	290	316	152	90	167	98
29,59	329	231	286	316	152	90	167	98
29,60	329	158	286	316	152	90	167	98
29,62	329	158	286	316	152	90	167	98
29,63	329	158	286	316	152	90	207	98
29,65	329	158	286	354	152	90	207	98
29,67	198	158	286	354	343	90	207	93
29,68	198	158	286	354	343	90	207	93
29,70	198	158	286	354	343	269	207	93
29,71	198	158	267	354	343	269	207	93
29,73	198	108	267	354	343	269	207	93
29,75	198	108	267	354	343	269	402	93
29,76	198	108	267	354	343	269	402	93
29,78	198	108	267	212	343	269	402	93
29,79	199	108	267	212	284	269	402	93
29,81	199	108	267	212	284	174	402	293
29,83	199	108	267	212	284	174	402	293
29,84	199	108	267	212	284	174	402	293
29,86	199	108	267	212	284	174	402	293
29,87	199	116	267	212	284	174	348	293
29,89	199	116	267	212	284	174	348	293
29,90	199	116	267	215	163	174	348	293
29,92	199	116	267	215	163	174	348	293
29,94	199	116	267	215	163	76	348	206
29,95	199	116	267	215	163	76	348	206
29,97	199	116	267	215	163	76	348	206
29,98	199	116	267	215	163	76	246	206
